chain,draw,Ks,N0,P0,Qn,mu_max,sigma
0,1049,0.05728122362837565,353.97364556873276,9589.207194634031,4.068559498473982e-10,0.6765159255663162,0.13338793527808424
0,1050,0.06768427197673438,351.4650206244627,9375.241024761573,4.062693355616116e-10,0.6527078469286695,0.14028647298372873
0,1051,0.08717760500522986,308.71784577151845,8907.101021580123,3.8365695555665624e-10,0.6743571174341517,0.1383548878912896
0,1052,0.059983063674764525,278.60415552208195,10060.925313092142,3.465592339025073e-10,0.6485407618622864,0.13736765231501974
0,1053,0.11368775197014669,295.11017965009137,10065.225625200273,3.201821019642939e-10,0.6471182912965378,0.1382601008523544
0,1054,0.12145939915634373,328.14089557155273,10153.008633783236,3.996420479714601e-10,0.6335063709179445,0.15536612903263325
0,1055,0.12412374123280429,366.37344115146584,8756.91294116878,4.188368547758944e-10,0.6562718769522218,0.14054903799517263
0,1056,0.12870136852251515,357.49809489328084,8183.54171861589,4.2081533333432207e-10,0.7045980365719395,0.14054903799517263
0,1057,0.11501967980200516,351.6986598843481,9282.769819974543,3.8463567572390504e-10,0.658857863569807,0.10836406991329368
0,1058,0.10517917162557383,345.10794683801316,8752.382536326464,3.727309278246591e-10,0.669164114582101,0.23372011938680662
0,1059,0.07481054303452578,412.02979571609114,9136.068896678726,4.675779590248471e-10,0.6674557322927913,0.20911590816445372
0,1060,0.09386132936005931,392.4492602772585,7687.720507182995,4.379755973949984e-10,0.6772395275995062,0.19591253955239676
0,1061,0.1290149955791064,371.69652378716313,7268.302220046964,3.9735786075805395e-10,0.7107278875312988,0.20197999397630753
0,1062,0.050455637839560724,434.64268807266797,7668.287619145602,4.457103825941375e-10,0.710696977250804,0.1545895711763527
0,1063,0.06547511828491304,393.46025404169586,8974.58898571236,5.136199488817046e-10,0.7235534223399963,0.13563660615846393
0,1064,0.07132512958323664,349.441000522878,8660.234097053311,4.1432801691538624e-10,0.7152596667321498,0.14331772667691653
0,1065,0.08627822953273794,332.4162253946871,9747.36539077263,4.0072198810188024e-10,0.6664966594365617,0.10581799772803292
0,1066,0.09093950895469075,332.00765104071394,9781.387054742545,4.044351868019513e-10,0.6602424591892748,0.11819820381629637
0,1067,0.07534648746924208,335.4593258094481,9791.159713738196,3.7748514953946467e-10,0.6596230867123246,0.17312794616509253
0,1068,0.11752829659029408,323.6340556169313,8482.363894068405,3.9733319884968557e-10,0.6731427373061141,0.19428805812250616
0,1069,0.1123534799214664,345.8042121376766,7637.536621062588,4.329996218228222e-10,0.6509244043509206,0.19900991510032343
0,1070,0.0822045756978991,269.34372447243214,10952.156197503096,3.42842146205813e-10,0.6496472103608011,0.22037666467752692
0,1071,0.09688234826075937,215.97420580090758,10660.62020007888,2.7735641674870264e-10,0.6070316431380803,0.19440047751796452
0,1072,0.1206493838499763,213.74899840914955,10246.627300144475,2.4623795132457516e-10,0.6886268062359854,0.1971426388799906
0,1073,0.0999330689763469,213.82747726572924,10038.294788505778,2.359796610187836e-10,0.6286235768899455,0.21882044523875813
0,1074,0.09803801859984435,194.11290390747968,8193.217920177167,2.5641799238526377e-10,0.6664921950660085,0.2061135541977411
0,1075,0.08963356930827976,228.05296974769496,8732.097350986503,2.6090007908053187e-10,0.7027566074385367,0.19176900062187216
0,1076,0.1055295563577073,213.02039946412535,8744.703410891076,2.35617254314275e-10,0.7064210299112416,0.19685666940340543
0,1077,0.1132955720332309,204.77679781795135,8550.219398230262,2.6443987195672956e-10,0.709580015335949,0.1866610081497076
0,1078,0.09946234805402702,201.57134140689243,8729.227266898368,2.3539090102291143e-10,0.6825916013260878,0.1532311615016761
0,1079,0.09462699039622074,193.56588662730792,9374.952091985877,2.2691284128287876e-10,0.6474556040067843,0.1546910850296532
0,1080,0.12725668755909533,192.02517901876067,9832.212558237465,2.2551127531483854e-10,0.6502815763778863,0.12307619832296607
0,1081,0.10701958536289966,200.1514622073013,9464.105924202886,2.2821731964530422e-10,0.6524277072322776,0.23810924232290812
0,1082,0.09564075039898982,202.46847770023567,10723.88755067322,2.2944298509228732e-10,0.6287605467934311,0.19351206517443745
0,1083,0.1131455368846288,213.76537699448875,8818.74768341457,2.4374140382681463e-10,0.6280903620173794,0.1645507898318823
0,1084,0.09192164088215837,242.28534367762444,9751.921980600682,2.5728634936649015e-10,0.6309113542850794,0.15964862037611383
0,1085,0.09349431206415712,202.49831844529064,8742.748927964145,2.766651739404805e-10,0.6684915651506858,0.2350109582083398
0,1086,0.07193709584962643,281.2162681775048,8838.36692046872,2.5729524696964597e-10,0.6511619979380348,0.24712652545755173
0,1087,0.07134320602355528,293.54360689346584,8771.096306427631,3.156078023516958e-10,0.6674255358732587,0.24712652545755173
0,1088,0.08823656876443922,248.79568313179962,9403.438067948646,3.2989886555210054e-10,0.6663650614195552,0.13207103431821077
0,1089,0.05688761175710752,246.40777633400756,9616.167607089688,2.787793620583277e-10,0.6680736837472325,0.11837576646591298
0,1090,0.07349840063593495,251.0458329514726,9616.246156813952,2.970088823168995e-10,0.6486241100716804,0.11689546941769649
0,1091,0.10208725963166257,256.6028478271624,9673.982927456653,2.933925413689639e-10,0.663656677021296,0.1067587874708277
0,1092,0.08268391843328035,248.36006451382656,9737.016035896162,2.942661695697272e-10,0.6499972806238614,0.1046013075595967
0,1093,0.09742475898360171,249.77573458725027,9554.293969800934,2.978473085296668e-10,0.659372803695929,0.08499465316535443
0,1094,0.12527303912398666,243.23381832216228,9638.258219907802,2.91371561923978e-10,0.6489938701431973,0.10454695836539471
0,1095,0.053664463280346485,256.3647890455201,9805.605666758887,2.951396586500588e-10,0.6516018892840785,0.10454695836539471
0,1096,0.07857158604844965,254.93420229234457,8885.928283754105,2.9523517187277707e-10,0.6589447430354358,0.17431025429632735
0,1097,0.05527796939368137,251.2266705067133,8930.757898064569,3.000315305713777e-10,0.6640668780783323,0.17091797847460496
0,1098,0.07641264842872245,227.86924598280163,9096.89157527106,2.69570204995259e-10,0.688005321748101,0.14518660711321763
0,1099,0.10251387476545146,257.11826173204304,8983.565312551165,2.718248484105593e-10,0.6871287723453531,0.15553054488954968
0,1100,0.07904806628091103,231.33268219777244,9529.231784991833,2.6281137237004073e-10,0.663513298747097,0.16883503221847018
0,1101,0.10850638141452897,236.16666111906613,8993.293596246338,3.066879900920928e-10,0.6770952716726949,0.16883503221847018
0,1102,0.05649208044229472,235.88694143022434,8229.64856286468,2.902021230108646e-10,0.6813811989543992,0.19013849135733543
0,1103,0.12098453837236839,232.62506355698355,8537.144016410497,2.7238642920488835e-10,0.7002964356277417,0.18529038891078117
0,1104,0.05091277968134422,224.01393767069607,8670.90526954395,2.992146971798351e-10,0.6623359742285165,0.15737629777396855
0,1105,0.1291241812985719,228.51606310192707,8800.928134899119,2.7122535944869964e-10,0.6692046108686482,0.1166687492042484
0,1106,0.11241478013604222,211.58951252890586,8494.766757115181,2.6487841260159435e-10,0.6859532108127354,0.09550907826905031
0,1107,0.058184485406313005,215.2846372516016,8892.452136471946,2.3808707062455164e-10,0.6994996506683683,0.13511665906948758
0,1108,0.11990749718154403,217.2223828936821,8658.830520208036,2.5578867653979334e-10,0.6501728432061973,0.14449006230262204
0,1109,0.10335881363307617,220.8062833214032,9236.091428563686,2.520666420814717e-10,0.6652596851432868,0.12441162970039368
0,1110,0.08169290145428207,239.71851325218282,9217.213133179597,2.477803768543954e-10,0.6621356119071579,0.15859830974410283
0,1111,0.07098110390641704,209.03973803453644,9242.833270956939,2.453067784049672e-10,0.666398880501025,0.19744170321502538
0,1112,0.11096666338673813,203.37931156902062,8508.041908062365,2.523298748796182e-10,0.7018708285890988,0.19787425026937053
0,1113,0.06538199309927327,225.93598041894546,8917.884657956844,2.387674650467056e-10,0.6842280236936068,0.18503696238932005
0,1114,0.06185140226180029,258.2810918830657,9830.548311665796,2.9489985044406895e-10,0.6523455879923765,0.10488800686569454
0,1115,0.11356461950454388,252.55535636731943,9457.350540356447,3.061203847715117e-10,0.6560484187572642,0.10488800686569454
0,1116,0.06677834013393079,263.0997234206559,8922.043080296547,2.98281985277234e-10,0.6776408321832446,0.08517791508408455
0,1117,0.10978975836318772,259.60024306621483,9466.59251819314,2.972638062568665e-10,0.6744758875531275,0.13130028951153572
0,1118,0.10334046970793431,264.9182884289332,8008.290071067615,3.2288457282816894e-10,0.6808124431030629,0.12375024387962089
0,1119,0.07094064572246438,252.03767036329876,9100.868703516484,3.0344426836183837e-10,0.7007769174193031,0.1472811854842843
0,1120,0.061771765204389914,280.05379428544956,10221.494772606118,3.0463798301811513e-10,0.6468761837646373,0.16767428711420515
0,1121,0.08761199468900717,298.5412534438666,9704.648648587388,3.27537471945721e-10,0.6284792297712388,0.16631211090335185
0,1122,0.08219496047565883,325.64110180953605,9508.513863505928,3.6494561901255293e-10,0.6649339380047364,0.14949440607114722
0,1123,0.08509306544557091,322.6752013597251,9672.915224126487,4.0218617849401567e-10,0.6684776385222393,0.16090969028207427
0,1124,0.1101877389249285,368.80235961740135,9996.04260742139,4.095136538735574e-10,0.6582009737031511,0.1360317469478319
0,1125,0.05960095033291013,410.4274710718423,8673.748877972603,4.4943181838385194e-10,0.6627165315702765,0.16766389319527594
0,1126,0.11454827823554718,451.07480252225804,9205.215295572241,5.339062437151982e-10,0.664065206896712,0.1990186606844372
0,1127,0.05088730024061795,520.9996024502169,9345.826823220359,5.34029803125104e-10,0.6688853517677488,0.15825815216492395
0,1128,0.1251193847991575,560.026069757416,10474.46937676159,6.194196530993099e-10,0.6565110491799746,0.21024447786670428
0,1129,0.09693663704590426,716.8476819323065,10249.772541233024,7.005368883314137e-10,0.6309908639308541,0.22801153460298626
0,1130,0.08596767631276207,585.9501258569667,8063.848413196104,7.565947760537213e-10,0.643591235238243,0.25268337697402554
0,1131,0.06249683083158249,585.0641965614948,9743.012528875961,6.21550943791015e-10,0.6535961513815035,0.31156730250914655
0,1132,0.10285846265858152,515.2110037082462,9652.895088805344,6.752008125235198e-10,0.5952827502616989,0.30802913181918695
0,1133,0.09910126232011152,616.0337535367406,7464.405577509056,5.752236842086449e-10,0.655270969076664,0.29508946463136104
0,1134,0.06502701542448988,635.8851341637329,7784.465534156817,8.73944244967587e-10,0.654487558504729,0.29508946463136104
0,1135,0.10504485481791803,928.5135289869872,7935.239511030224,9.722667742027693e-10,0.7265962351164009,0.2130239989519406
0,1136,0.10840579531603828,916.3049539149388,7881.66675807212,1.0832903553449822e-09,0.7277500775691759,0.17277689546472613
0,1137,0.12226973057456964,884.2029340535781,9429.029677084556,1.057608747772409e-09,0.6803290012466159,0.17910705942823807
0,1138,0.11083971531145498,812.3325751603288,10860.898342458657,1.0329151544766344e-09,0.6296765181328693,0.16426987660906966
0,1139,0.103145043091015,858.5926564629762,9744.145185144562,1.0212687536393903e-09,0.6254123580499162,0.16426987660906966
0,1140,0.0922793711590267,876.2976408422452,9726.04791532879,1.065924439548212e-09,0.6853451509700874,0.1645645324401809
0,1141,0.10380803760839852,789.8044905793789,9428.554242258971,9.632520081541814e-10,0.6250466730879036,0.1515450313978132
0,1142,0.05440227167015625,822.7873059700128,9152.653349421225,9.50748819763859e-10,0.6725873644092829,0.14303530225942765
0,1143,0.12432708315361997,820.8875316648194,9722.498702298939,1.0095609129750598e-09,0.633614879037018,0.1394109291546309
0,1144,0.055620744872510584,864.9207232839801,10113.84464196447,8.930066085318251e-10,0.64857209721063,0.1394109291546309
0,1145,0.12609811965701637,832.0150300470359,11022.030350785955,9.387829601401183e-10,0.6298749860035249,0.12563054027163648
0,1146,0.1204913145367329,778.0009943299374,10220.581540581497,9.676578274042959e-10,0.6384975972550812,0.09651004532645245
0,1147,0.068401346427748,769.0173400464816,9000.578310758145,8.98726297578328e-10,0.6486802145661383,0.15843134312247661
0,1148,0.08091022452569471,685.7260503537908,9207.6459682801,8.71721224038556e-10,0.6653511460534307,0.11835304408520829
0,1149,0.09365033659456312,659.8671205572788,8933.835886989755,7.689611920352001e-10,0.6816977684525793,0.10316392307058996
0,1150,0.102523352567054,677.2266207216821,9593.283246900146,7.901532088640748e-10,0.6710615967754732,0.0831748422062138
0,1151,0.11038797839644916,675.5086445900515,9522.310282148588,7.884898648765579e-10,0.6566392678566165,0.11481133203898006
0,1152,0.10768185182384811,588.9452157582964,9540.599582853052,7.529537900408803e-10,0.6624994038819308,0.13718289632998862
0,1153,0.09610565880084374,506.8351719181241,8998.0284225023,6.267283638498329e-10,0.6604735902707671,0.13832492259173662
0,1154,0.09247291911734015,504.59675694606955,8935.976491253961,5.302851438583847e-10,0.6659386683834067,0.11360822726218056
0,1155,0.10324195243380169,512.9842236289954,8917.950063345683,5.961760732230536e-10,0.6967594293584425,0.1420839671460709
0,1156,0.10171481329823685,612.6424867225901,10214.262847186215,6.624921517720482e-10,0.64937494420606,0.1420839671460709
0,1157,0.10794751255107092,513.8383234059698,9315.61256745733,6.037518657922611e-10,0.6481814403654776,0.15864864120153072
0,1158,0.11950673779698781,483.51400795290203,9475.957572002679,5.740276809896994e-10,0.6438994119529144,0.15025798919913075
0,1159,0.12147801449091632,477.4527899195285,9221.638374341084,5.315984655241318e-10,0.6802896080747303,0.15025798919913075
0,1160,0.12205921755543572,455.9379143188705,9946.79750374526,5.581516659005788e-10,0.6589819346348914,0.12663102277481816
0,1161,0.1265901576784492,493.10937919004795,8662.633521278445,6.207650202091117e-10,0.6580374386611757,0.21932097804542303
0,1162,0.08340157331559711,417.8702288933764,9495.274833027644,5.22023319845316e-10,0.6397397540862195,0.4451642994020286
0,1163,0.08452624305817256,674.3751275934513,9951.481153353001,6.469436609649799e-10,0.6536251986179993,0.2855507035495136
0,1164,0.06319567823394738,602.7410547147623,9780.139998237977,8.25639714890508e-10,0.6525016696724971,0.26296526725759495
0,1165,0.08909097585355422,640.998321886756,8030.748248295946,7.962495339069205e-10,0.6503939576531022,0.25081892415065826
0,1166,0.10341898874362888,556.35950493323,9070.074273203843,8.53582095332937e-10,0.6654658778093614,0.25081892415065826
0,1167,0.05868785332881964,508.87601008789335,9069.203042135136,6.16171507485932e-10,0.6703347553259325,0.2549743977780847
0,1168,0.054563538137371734,563.4571688605145,9577.90538119897,6.642474506475678e-10,0.6743582592503189,0.17701556220992198
0,1169,0.10003291968065942,608.7771596346875,9847.14871198617,6.325828234799428e-10,0.6401058343422532,0.18618022649230165
0,1170,0.09319206593239465,653.9810477701552,9974.479805569787,7.367157835006123e-10,0.6259239213931385,0.2032926965208463
0,1171,0.11787902209844199,634.5432416427676,10038.790174792082,7.250401368074051e-10,0.6228137981085144,0.2032926965208463
0,1172,0.059586858833687584,669.5714743456061,7605.406636616684,7.608370615076063e-10,0.6841920459211536,0.19712894027368252
0,1173,0.051757508526007995,744.1946996737607,7134.902598452408,8.228698463427675e-10,0.7222766201902269,0.27345720081545416
0,1174,0.11434316311338641,646.2364796849914,7646.456386758118,9.134819188071433e-10,0.6876712773645828,0.2596699705244308
0,1175,0.10660524064637608,929.087347891032,10939.054628334727,8.164902669223352e-10,0.6199610020796061,0.20472417458786615
0,1176,0.12280771445355564,615.7745270208666,9232.0140874987,9.802377358427242e-10,0.5903713284667697,0.20472417458786615
0,1177,0.06659943778361961,497.75561526878994,7624.971938525902,6.125177468853184e-10,0.7205530123466671,0.1973394281061382
0,1178,0.0889233834722778,437.36416330867985,8286.584838500889,5.832435019825614e-10,0.7027049912539064,0.13866632626963343
0,1179,0.07488002909820554,433.45323283042796,8431.129025263757,4.5629990543612044e-10,0.7003568358277197,0.13421684456222308
0,1180,0.06005302444491244,346.36608412026555,9329.995166948827,4.459170847265162e-10,0.6798329526495988,0.12498096891368154
0,1181,0.06402195018280364,372.94155718090934,9326.377287158637,4.246461537457781e-10,0.6711448181385506,0.0921028940242725
0,1182,0.09701571295591577,361.0905918672726,9789.93348680566,4.184384286568477e-10,0.6570348557636259,0.1263592380425068
0,1183,0.06706365525203413,370.8685784661371,9079.514882989673,4.171487230931487e-10,0.654046421784253,0.1263592380425068
0,1184,0.06742353040981926,422.58669581093835,8210.239110312841,4.613767468479309e-10,0.7037738697997222,0.12153217728515138
0,1185,0.11503480320160103,423.4964037497314,8050.595635149347,5.176310879738353e-10,0.7221542005262765,0.12060915918295097
0,1186,0.1092790102088422,428.24317021597386,7476.308843979824,5.203500564981866e-10,0.7256882399853174,0.16877799449044417
0,1187,0.10558471480866569,533.3866613093472,8681.812959317462,5.663756082351857e-10,0.7030689463547666,0.1558962093846327
0,1188,0.09163345776327737,555.6205958057321,8296.114381975443,6.245959522862173e-10,0.6755555431321275,0.17368438487792084
0,1189,0.1220596997605476,553.8755807409556,9141.970378230177,6.138204349572779e-10,0.6887713868436656,0.18926309834696908
0,1190,0.12719787144855452,614.9202741151774,9723.266044893608,6.58748770196595e-10,0.6552140057952613,0.2035320560748361
0,1191,0.05283143314774601,690.9457591760225,9101.172827907638,7.614093676555404e-10,0.641724111924727,0.19539135514344472
0,1192,0.12101384189094744,670.6934271008017,9125.991256158984,8.010313547857754e-10,0.6606265347180602,0.12455957789150567
0,1193,0.10825167478428574,671.5554950496423,10601.309130193524,7.999415607200556e-10,0.6412768749291774,0.11867069155367586
0,1194,0.07934064329211418,711.0169263832607,10643.737660123996,7.635766347317784e-10,0.6380867260314483,0.15896235742356127
0,1195,0.07901480392126425,604.0158265696423,9420.996314566677,7.756270087334705e-10,0.6227869683530741,0.15118532802694518
0,1196,0.0791595574728764,628.995209199684,8979.553230711164,7.870916009296308e-10,0.6259089101582815,0.2834583263871512
0,1197,0.09169951619779818,585.9773613609775,9275.250124413518,7.016676109432736e-10,0.6464472592632635,0.19778393317437581
0,1198,0.1159782592757954,500.08902206019604,8945.53285582829,6.202689810478126e-10,0.6285560276420011,0.1924328550774329
0,1199,0.09075202269725931,422.59884076096444,8798.28541233454,5.158255735520071e-10,0.6894440282761573,0.1472677606978704
0,1200,0.12125878511309912,445.1783734539706,9412.029045772282,5.378012851730222e-10,0.6586651360891328,0.1472677606978704
0,1201,0.1194819686599442,467.9076272034916,10375.083152823556,5.233312429611743e-10,0.6270443826037798,0.17669754147383945
0,1202,0.07918403891720095,414.28823801293754,8381.515841667038,5.313491878140016e-10,0.6600316353658648,0.17669754147383945
0,1203,0.08674856620254195,421.16356906035884,8905.795228725583,5.083214812616765e-10,0.655713718030067,0.14442853202501824
0,1204,0.08136478189997735,442.9618664947372,7796.0483914832175,4.976996880678677e-10,0.7029501847556621,0.14442853202501824
0,1205,0.12345127201969308,504.7535240812228,7390.11363219875,5.471124778816835e-10,0.7313173481920029,0.16388408034869703
0,1206,0.10304994879149418,441.5704090576108,7960.449620111744,5.755135891057366e-10,0.687032569000099,0.16388408034869703
0,1207,0.09347284958500057,517.7902708654333,8617.36372019508,5.696399412318074e-10,0.6990263420182318,0.13663761405789535
0,1208,0.12263165528198082,543.7133770565592,8584.137565468312,6.111560507737096e-10,0.6963400686412291,0.12352881379567121
0,1209,0.12808608381036057,501.10508325887963,8644.557198882772,6.044349373680161e-10,0.6740302216188032,0.12374442233591439
0,1210,0.1295472862616745,486.31141245293134,8717.17838294789,5.700713766598544e-10,0.6818357663709842,0.08889496330745994
0,1211,0.11845016252071448,483.18869340798506,9160.557497372716,5.763273813984242e-10,0.6732886699366494,0.12263183321859408
0,1212,0.0751646987819517,385.1099490476099,9544.866621016536,4.958578315060359e-10,0.6693185447615422,0.1292730084383352
0,1213,0.10142645739918192,376.9106250131876,9863.87045150323,4.519194982457287e-10,0.6527836096089746,0.1666263465975061
0,1214,0.09077135345768587,417.7186866975727,9923.107387880282,4.4810208908093543e-10,0.6544836637449539,0.1666263465975061
0,1215,0.11186307106217425,426.6904397388771,9847.05298370767,5.374072778521945e-10,0.6589967508047192,0.1666263465975061
0,1216,0.06053342089041454,305.0846294544835,9916.086379005003,4.3053650480397255e-10,0.6707495970617673,0.1666263465975061
0,1217,0.06358563523414709,290.07784800160607,10157.534232185812,2.9383138696471606e-10,0.6414153702870601,0.12601959094394058
0,1218,0.0776202813894072,328.09100719680276,10526.596879301804,3.71626379198929e-10,0.6306395843136396,0.15099421868272983
0,1219,0.054741805385689526,340.5491487302612,10555.004435087509,3.8576712627434046e-10,0.6439598775287242,0.21117529977525984
0,1220,0.06345830749606148,427.69564601067356,9701.958838031522,4.4086606588196075e-10,0.632169048321975,0.25228305467894957
0,1221,0.12354550866382158,481.5199860120164,9698.431110563766,5.534784499309081e-10,0.6325975035214294,0.19335819473979354
0,1222,0.09728521656408826,427.61322950569803,9332.930615307387,5.257309748666744e-10,0.6339615543318653,0.19104672952970475
0,1223,0.11967827742045596,400.96585596747826,9128.233579829684,4.719768016270116e-10,0.6771669128573805,0.2117074858893112
0,1224,0.052402087114153006,403.0515672631832,9294.153247091208,4.754170598367499e-10,0.6676319702677367,0.1662851179464659
0,1225,0.12097408611274842,455.8616226567773,9415.63424897876,4.978074521551341e-10,0.6579659138545261,0.153343990841313
0,1226,0.05666907683302602,478.76478759726115,9589.54592878333,5.545516697858429e-10,0.6230257367256082,0.1340899376691327
0,1227,0.08663628122693484,485.08270742088934,9040.088801682077,5.379264689258719e-10,0.6655341870650304,0.12325176080856089
0,1228,0.1067920956544162,486.31405374443904,10419.221990090518,5.539427417790945e-10,0.6541410264069898,0.12070316618522367
0,1229,0.09825316431378234,449.2200988482873,8639.328339591282,5.579345376411548e-10,0.6596608062419194,0.18305135918614246
0,1230,0.11659819998099165,528.3601115933635,10042.680572300917,5.604522779555737e-10,0.6672267704923944,0.16470754307448524
0,1231,0.11108772686967835,510.7801762298997,8758.771655751323,6.308745341425493e-10,0.6566232717527622,0.1894189465369499
0,1232,0.08847139861568126,504.1119694587343,8244.836607111816,5.394213552041202e-10,0.6918641324590487,0.1894189465369499
0,1233,0.12288624648585177,520.4965787631379,8200.209227764508,5.842369387269603e-10,0.7075924284416528,0.2427085328634032
0,1234,0.12691465899379917,494.19744058916166,7994.090907204249,6.191701051235203e-10,0.647288887779471,0.22839845462902295
0,1235,0.12787421975670749,433.0356981575729,8680.627898959452,5.287729502803509e-10,0.6378293631763531,0.2120821629772875
0,1236,0.11029994854922462,322.7396153824715,8567.63914183352,4.293182548153695e-10,0.6857732536997846,0.26380680975615783
0,1237,0.07472756985201379,240.61086335916707,9247.680625964005,3.3819622814533936e-10,0.6368292471697076,0.2609013156304458
0,1238,0.092723076222562,255.94521441529182,9562.453626768976,2.7535317929006556e-10,0.6281094169809842,0.13742753991803866
0,1239,0.1005439319381814,254.58020168832013,9568.040253923798,2.818713380674529e-10,0.6265994600468189,0.14838363159406703
0,1240,0.06963680713469085,247.5528095006021,7937.407882058794,3.1138575821518245e-10,0.7000365498632104,0.12946787685375644
0,1241,0.07454594171945525,241.77788603122806,10196.272642744449,2.549547551850753e-10,0.6790817738751583,0.24881630211516187
0,1242,0.09327610709664336,181.26171433570073,8301.729202431627,2.547335134004481e-10,0.6532429352347772,0.27024696399584475
0,1243,0.08738477269158632,188.05499157426638,8812.948965857498,2.0743081864745926e-10,0.6934307152679564,0.18294235074286977
0,1244,0.059718078306689924,186.37314034160386,8749.499991134404,2.318968552863811e-10,0.6563320241311656,0.18437400419938807
0,1245,0.0714074144009921,198.2765984899608,9033.94152808926,2.254021027635814e-10,0.686808289149831,0.07719943682363094
0,1246,0.07663560746765612,206.05514474351006,8333.096921686705,2.366430740052427e-10,0.6882737757701839,0.14425690988996762
0,1247,0.0708089997082616,211.5236957825594,8885.356542372736,2.370168901767952e-10,0.6792616004156216,0.11225479363875938
0,1248,0.05295539175528411,238.1924509808898,8473.227748683734,2.485835176663986e-10,0.6805521623552979,0.15763920729264508
0,1249,0.10716669976520728,251.2588560450863,8576.688366138324,2.7026066584672035e-10,0.6765790581328015,0.16107116171437344
0,1250,0.10361063006100962,268.8017183369335,9935.648251411018,3.1203939360416713e-10,0.6644423911660036,0.17034208441196402
0,1251,0.09199877420996769,304.27555068656824,9410.074774299323,3.3050413408078827e-10,0.627284950048645,0.16423300960951726
0,1252,0.10514391019256854,291.9723168165896,9474.57245392454,3.312763968784079e-10,0.660275614288342,0.07383952463753828
0,1253,0.10989436100143067,307.7652616487855,9641.42564973385,3.594389122461799e-10,0.658609346720571,0.11863011432749392
0,1254,0.08244563367160548,341.40419788963726,9521.042044698974,3.747506877416969e-10,0.6700604949980056,0.17701201267004507
0,1255,0.1243661881552889,333.87567246631465,9137.016767878129,3.9455333905145885e-10,0.6636353463103837,0.172307124449508
0,1256,0.12166954585537959,361.2224649116052,9838.82234922972,4.054319294735117e-10,0.68645609496532,0.17308927135735108
0,1257,0.0719172191096878,341.3950336455652,9961.514742486508,4.799626245744851e-10,0.6606923374414272,0.11870238597031206
0,1258,0.08807678768973118,349.5900225341966,9664.637069908116,4.252581444348962e-10,0.6461689791638409,0.15100317898660004
0,1259,0.08947134422472817,359.4990336020059,10108.302519581019,4.3281148613764013e-10,0.6323406397756469,0.15100317898660004
0,1260,0.0806195438920363,375.24342147816856,9226.051990416985,4.0266747034426194e-10,0.6432995361802676,0.1983981461286585
0,1261,0.12204366708357255,406.7375037732936,9114.925854076573,4.830872143058441e-10,0.653236899199798,0.09905472937411246
0,1262,0.11155577330591877,419.5567574169468,10257.377786901323,4.783975821688612e-10,0.6583453607604594,0.11551827503107935
0,1263,0.0610446061667998,430.03971579211924,10298.198804484804,4.847106348787311e-10,0.6344424466287439,0.11551827503107935
0,1264,0.11003512246554503,421.7467539092629,10287.377051657084,5.056812036805255e-10,0.6414696195955151,0.11551827503107935
0,1265,0.07351086540365012,420.2533781688886,9838.892152631994,4.933662901342887e-10,0.6445697742429222,0.13999837443582328
0,1266,0.09414614314531587,409.4039345776814,9618.843967444533,4.6360080057927223e-10,0.6385803171870807,0.1789207909910596
0,1267,0.0826181289932444,487.09428134314913,9050.433970314758,5.143088554427991e-10,0.6813493676063257,0.10351051896431497
0,1268,0.11024700263713949,449.3666068924394,8570.00787155539,5.61917263231201e-10,0.6841336693541777,0.10890314407530013
0,1269,0.09264060735812849,407.6370126735172,8923.36401551056,4.989012082471607e-10,0.6915425124915238,0.13558294339400467
0,1270,0.07528343759511975,451.19317734324216,9426.567611794118,4.921587499777769e-10,0.6493885770730892,0.09827540360614723
0,1271,0.0859833932045029,486.7056897352456,9298.735571793897,5.524669768325392e-10,0.6477457944564972,0.14903863191628022
0,1272,0.12294364045422594,581.5841373055493,9307.759415544526,6.098641163713953e-10,0.6529835106263874,0.16479880354061954
0,1273,0.11243419886846447,624.1675005739686,9161.296537832912,7.25902854943962e-10,0.6974960874413236,0.14449148732877545
0,1274,0.1035397551337429,610.9650787139662,9562.201141162159,7.47193185105483e-10,0.7011716571412181,0.14449148732877545
0,1275,0.083100711695238,611.8797703835037,8996.263538921978,6.794925688655567e-10,0.7065836107004102,0.14577897724825256
0,1276,0.09221749622649954,615.0653161456859,9294.012502505415,7.139691448466154e-10,0.658831355446888,0.10477544760106293
0,1277,0.11815765928908246,610.231687055692,8895.666032175439,6.98167410966048e-10,0.6749571331896906,0.09404279813644126
0,1278,0.11618252334773572,626.7369700186142,8886.917298139386,7.333849744433559e-10,0.6862775654439648,0.08166276870127125
0,1279,0.0905693212522351,621.4576321436994,9644.860958131303,7.63356540372566e-10,0.6741591672262197,0.14061155858089247
0,1280,0.1017449320237608,631.4529745591764,9162.451074998682,7.490526934057362e-10,0.6585811452724383,0.17995114629070025
0,1281,0.07035849913290938,631.2686857437602,9292.698529792495,7.518848219940114e-10,0.6606670529665883,0.18717037182717852
0,1282,0.06825502240786624,583.2244977410481,8975.555401408545,6.895934841195951e-10,0.6656487090249856,0.10314427411343038
0,1283,0.06753074473433718,689.6188992588473,9436.048721589748,7.641368622804413e-10,0.6876733193458535,0.10314427411343038
0,1284,0.07563484210855848,708.4498375016236,9991.821263038799,8.425572448118707e-10,0.6523277891770703,0.09801980796165247
